transaction_date,transaction_time,store_location,product_category,product_detail,product_type,transaction_id,product_id,store_id,transaction_qty,unit_price,transaction_time,purchase_time,Day_name,Month_name,format_time,day_of_Month,day_classification,time_Buckets,Spend_classifications,Number_of_sales,number_of_products,store_count,revenue_per_day
2023-01-01,2026-03-02T12:45:52.000Z,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,191,28,3,2,2,2026-03-02T12:45:52.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,4
2023-01-01,2026-03-02T10:16:33.000Z,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,85,54,8,1,2.5,2026-03-02T10:16:33.000Z,2023-01-01,Sun,Jan,10:03:00,1,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,2.5
2023-01-01,2026-03-02T12:18:07.000Z,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee,175,25,5,2,2.2,2026-03-02T12:18:07.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,4.4
2023-01-01,2026-03-02T12:49:48.000Z,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,197,30,8,1,3,2026-03-02T12:49:48.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T12:44:01.000Z,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,188,60,8,1,3.75,2026-03-02T12:44:01.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T15:25:09.000Z,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea,343,50,5,2,2.5,2026-03-02T15:25:09.000Z,2023-01-01,Sun,Jan,15:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T10:03:55.000Z,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,81,36,8,2,3.75,2026-03-02T10:03:55.000Z,2023-01-01,Sun,Jan,10:03:00,1,Weekdays,02.Morning,04.BLESSER,1,1,1,7.5
2023-01-01,2026-03-02T12:09:11.000Z,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,170,28,3,2,2,2026-03-02T12:09:11.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,4
2023-01-01,2026-03-02T12:55:25.000Z,Astoria,Tea,English Breakfast Lg,Brewed Black tea,207,49,3,1,3,2026-03-02T12:55:25.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T10:00:39.000Z,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee,80,32,8,2,3,2026-03-02T10:00:39.000Z,2023-01-01,Sun,Jan,10:03:00,1,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T15:02:28.000Z,Hell's Kitchen,Coffee,Latte,Barista Espresso,327,38,8,1,3.75,2026-03-02T15:02:28.000Z,2023-01-01,Sun,Jan,15:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T12:56:59.000Z,Astoria,Tea,Serenity Green Tea Lg,Brewed Green tea,213,47,3,1,3,2026-03-02T12:56:59.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T12:03:38.000Z,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea,162,47,8,1,3,2026-03-02T12:03:38.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T10:27:48.000Z,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea,93,47,8,2,3,2026-03-02T10:27:48.000Z,2023-01-01,Sun,Jan,10:03:00,1,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T09:08:09.000Z,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea,40,45,8,2,3,2026-03-02T09:08:09.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T14:37:48.000Z,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea,312,44,5,1,2.5,2026-03-02T14:37:48.000Z,2023-01-01,Sun,Jan,14:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-01,2026-03-02T13:04:01.000Z,Hell's Kitchen,Bakery,Ginger Scone,Scone,223,72,8,1,3.25,2026-03-02T13:04:01.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.25
2023-01-01,2026-03-02T08:56:27.000Z,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,34,29,5,2,2.5,2026-03-02T08:56:27.000Z,2023-01-01,Sun,Jan,08:03:00,1,Weekdays,01.Rush Hour,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T11:50:23.000Z,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,149,36,3,2,3.75,2026-03-02T11:50:23.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,04.BLESSER,1,1,1,7.5
2023-01-01,2026-03-02T14:32:20.000Z,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,306,30,8,2,3,2026-03-02T14:32:20.000Z,2023-01-01,Sun,Jan,14:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T14:24:55.000Z,Astoria,Bakery,Jumbo Savory Scone,Scone,296,79,3,1,3.75,2026-03-02T14:24:55.000Z,2023-01-01,Sun,Jan,14:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T14:22:01.000Z,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea,291,49,8,2,3,2026-03-02T14:22:01.000Z,2023-01-01,Sun,Jan,14:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T07:59:58.000Z,Lower Manhattan,Tea,Serenity Green Tea Lg,Brewed Green tea,16,47,5,2,3,2026-03-02T07:59:58.000Z,2023-01-01,Sun,Jan,07:03:00,1,Weekdays,01.Rush Hour,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T14:11:14.000Z,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,286,60,8,2,3.75,2026-03-02T14:11:14.000Z,2023-01-01,Sun,Jan,14:03:00,1,Weekdays,03.Afternoon,04.BLESSER,1,1,1,7.5
2023-01-01,2026-03-02T14:20:08.000Z,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea,290,42,3,2,2.5,2026-03-02T14:20:08.000Z,2023-01-01,Sun,Jan,14:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T11:31:43.000Z,Lower Manhattan,Bakery,Ginger Scone,Scone,136,72,5,1,3.25,2026-03-02T11:31:43.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.25
2023-01-01,2026-03-02T13:57:34.000Z,Lower Manhattan,Bakery,Chocolate Croissant,Pastry,275,71,5,1,3.75,2026-03-02T13:57:34.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T19:58:52.000Z,Astoria,Coffee,Latte Rg,Barista Espresso,550,39,3,1,4.25,2026-03-02T19:58:52.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,4.25
2023-01-01,2026-03-02T13:56:15.000Z,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea,272,48,8,2,2.5,2026-03-02T13:56:15.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T18:42:04.000Z,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,501,60,3,2,3.75,2026-03-02T18:42:04.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,04.BLESSER,1,1,1,7.5
2023-01-01,2026-03-02T18:45:11.000Z,Astoria,Coffee,Latte,Barista Espresso,505,38,3,2,3.75,2026-03-02T18:45:11.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,04.BLESSER,1,1,1,7.5
2023-01-01,2026-03-02T14:08:03.000Z,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee,284,24,8,1,3,2026-03-02T14:08:03.000Z,2023-01-01,Sun,Jan,14:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T18:56:24.000Z,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea,512,53,8,2,3,2026-03-02T18:56:24.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T19:02:52.000Z,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso,516,37,8,2,3,2026-03-02T19:02:52.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T19:08:11.000Z,Hell's Kitchen,Coffee,Brazilian Lg,Organic brewed coffee,520,27,8,2,3.5,2026-03-02T19:08:11.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,04.BLESSER,1,1,1,7
2023-01-01,2026-03-02T19:10:53.000Z,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,524,55,8,2,4,2026-03-02T19:10:53.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,04.BLESSER,1,1,1,8
2023-01-01,2026-03-02T19:21:35.000Z,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea,528,49,8,1,3,2026-03-02T19:21:35.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T19:29:01.000Z,Astoria,Tea,Peppermint Rg,Brewed herbal tea,532,44,3,2,2.5,2026-03-02T19:29:01.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T19:34:39.000Z,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,536,61,8,2,4.75,2026-03-02T19:34:39.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,04.BLESSER,1,1,1,9.5
2023-01-01,2026-03-02T19:38:46.000Z,Astoria,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,540,55,3,2,4,2026-03-02T19:38:46.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,04.BLESSER,1,1,1,8
2023-01-01,2026-03-02T19:44:41.000Z,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,544,61,8,1,4.75,2026-03-02T19:44:41.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,4.75
2023-01-01,2026-03-02T19:57:56.000Z,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,548,35,3,1,3.1,2026-03-02T19:57:56.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,02.MEDIUM.SPENDER,1,1,1,3.1
2023-01-01,2026-03-02T09:29:56.000Z,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,59,36,8,2,3.75,2026-03-02T09:29:56.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,04.BLESSER,1,1,1,7.5
2023-01-01,2026-03-02T18:40:29.000Z,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea,498,53,8,2,3,2026-03-02T18:40:29.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T18:22:48.000Z,Lower Manhattan,Coffee,Espresso shot,Barista Espresso,487,37,5,2,3,2026-03-02T18:22:48.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T18:22:12.000Z,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,486,61,3,2,4.75,2026-03-02T18:22:12.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,04.BLESSER,1,1,1,9.5
2023-01-01,2026-03-02T11:12:29.000Z,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea,118,43,3,1,3,2026-03-02T11:12:29.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T14:43:13.000Z,Astoria,Tea,Earl Grey Rg,Brewed Black tea,316,50,3,2,2.5,2026-03-02T14:43:13.000Z,2023-01-01,Sun,Jan,14:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T13:19:36.000Z,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee,237,23,3,1,2.5,2026-03-02T13:19:36.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-01,2026-03-02T13:40:47.000Z,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,252,54,3,2,2.5,2026-03-02T13:40:47.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T13:19:56.000Z,Hell's Kitchen,Coffee,Ethiopia Sm,Gourmet brewed coffee,238,31,8,2,2.2,2026-03-02T13:19:56.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,4.4
2023-01-01,2026-03-02T13:17:30.000Z,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,232,56,8,1,2.55,2026-03-02T13:17:30.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.55
2023-01-01,2026-03-02T18:01:08.000Z,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea,467,45,8,2,3,2026-03-02T18:01:08.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T13:13:09.000Z,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,231,60,5,1,3.75,2026-03-02T13:13:09.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T17:58:01.000Z,Lower Manhattan,Coffee,Latte Rg,Barista Espresso,464,39,5,1,4.25,2026-03-02T17:58:01.000Z,2023-01-01,Sun,Jan,17:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,4.25
2023-01-01,2026-03-02T09:19:26.000Z,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,55,59,8,1,4.5,2026-03-02T09:19:26.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,03.CHEESEBOY,1,1,1,4.5
2023-01-01,2026-03-02T17:59:44.000Z,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti,466,76,8,1,3.5,2026-03-02T17:59:44.000Z,2023-01-01,Sun,Jan,17:03:00,1,Weekdays,03. Night,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-01,2026-03-02T17:45:21.000Z,Hell's Kitchen,Coffee,Brazilian Lg,Organic brewed coffee,455,27,8,1,3.5,2026-03-02T17:45:21.000Z,2023-01-01,Sun,Jan,17:03:00,1,Weekdays,03. Night,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-01,2026-03-02T17:44:48.000Z,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,454,34,8,1,2.45,2026-03-02T17:44:48.000Z,2023-01-01,Sun,Jan,17:03:00,1,Weekdays,03. Night,01.LOW.SPENDER,1,1,1,2.45
2023-01-01,2026-03-02T11:03:25.000Z,Lower Manhattan,Bakery,Croissant,Pastry,110,75,5,1,3.5,2026-03-02T11:03:25.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-01,2026-03-02T08:33:08.000Z,Lower Manhattan,Tea,Lemon Grass Lg,Brewed herbal tea,26,43,5,1,3,2026-03-02T08:33:08.000Z,2023-01-01,Sun,Jan,08:03:00,1,Weekdays,01.Rush Hour,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T11:23:43.000Z,Lower Manhattan,Bakery,Oatmeal Scone,Scone,125,77,5,1,3,2026-03-02T11:23:43.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T13:19:09.000Z,Hell's Kitchen,Bakery,Croissant,Pastry,236,75,8,1,3.5,2026-03-02T13:19:09.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-01,2026-03-02T15:29:24.000Z,Astoria,Bakery,Cranberry Scone,Scone,348,70,3,1,3.25,2026-03-02T15:29:24.000Z,2023-01-01,Sun,Jan,15:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.25
2023-01-01,2026-03-02T13:00:38.000Z,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,216,30,5,2,3,2026-03-02T13:00:38.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T17:23:03.000Z,Lower Manhattan,Tea,English Breakfast Rg,Brewed Black tea,435,48,5,1,2.5,2026-03-02T17:23:03.000Z,2023-01-01,Sun,Jan,17:03:00,1,Weekdays,03. Night,01.LOW.SPENDER,1,1,1,2.5
2023-01-01,2026-03-02T12:59:06.000Z,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,215,36,8,1,3.75,2026-03-02T12:59:06.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T17:20:02.000Z,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea,432,46,8,2,2.5,2026-03-02T17:20:02.000Z,2023-01-01,Sun,Jan,17:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T09:14:41.000Z,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee,51,32,8,1,3,2026-03-02T09:14:41.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T17:22:36.000Z,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,434,36,3,1,3.75,2026-03-02T17:22:36.000Z,2023-01-01,Sun,Jan,17:03:00,1,Weekdays,03. Night,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T17:17:19.000Z,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,423,55,8,2,4,2026-03-02T17:17:19.000Z,2023-01-01,Sun,Jan,17:03:00,1,Weekdays,03. Night,04.BLESSER,1,1,1,8
2023-01-01,2026-03-02T17:16:17.000Z,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,422,35,8,1,3.1,2026-03-02T17:16:17.000Z,2023-01-01,Sun,Jan,17:03:00,1,Weekdays,03. Night,02.MEDIUM.SPENDER,1,1,1,3.1
2023-01-01,2026-03-02T10:52:44.000Z,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee,102,23,8,2,2.5,2026-03-02T10:52:44.000Z,2023-01-01,Sun,Jan,10:03:00,1,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T08:29:38.000Z,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,24,56,8,1,2.55,2026-03-02T08:29:38.000Z,2023-01-01,Sun,Jan,08:03:00,1,Weekdays,01.Rush Hour,01.LOW.SPENDER,1,1,1,2.55
2023-01-01,2026-03-02T12:53:11.000Z,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,205,29,8,2,2.5,2026-03-02T12:53:11.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T13:02:52.000Z,Hell's Kitchen,Coffee,Brazilian Rg,Organic brewed coffee,220,26,8,1,3,2026-03-02T13:02:52.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T12:53:59.000Z,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso,206,37,8,1,3,2026-03-02T12:53:59.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T12:51:21.000Z,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea,200,53,8,1,3,2026-03-02T12:51:21.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T16:47:05.000Z,Lower Manhattan,Bakery,Ginger Scone,Scone,403,72,5,1,3.25,2026-03-02T16:47:05.000Z,2023-01-01,Sun,Jan,16:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.25
2023-01-01,2026-03-02T16:17:52.000Z,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,380,29,3,2,2.5,2026-03-02T16:17:52.000Z,2023-01-01,Sun,Jan,16:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T16:43:33.000Z,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea,400,50,8,2,2.5,2026-03-02T16:43:33.000Z,2023-01-01,Sun,Jan,16:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T09:13:15.000Z,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,47,56,5,2,2.55,2026-03-02T09:13:15.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,03.CHEESEBOY,1,1,1,5.1
2023-01-01,2026-03-02T16:47:05.000Z,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea,402,44,5,1,2.5,2026-03-02T16:47:05.000Z,2023-01-01,Sun,Jan,16:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-01,2026-03-02T16:29:36.000Z,Astoria,Coffee,Brazilian Lg,Organic brewed coffee,391,27,3,2,3.5,2026-03-02T16:29:36.000Z,2023-01-01,Sun,Jan,16:03:00,1,Weekdays,03.Afternoon,04.BLESSER,1,1,1,7
2023-01-01,2026-03-02T16:28:57.000Z,Lower Manhattan,Tea,Lemon Grass Rg,Brewed herbal tea,390,42,5,1,2.5,2026-03-02T16:28:57.000Z,2023-01-01,Sun,Jan,16:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-01,2026-03-02T09:34:17.000Z,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso,62,41,8,2,4.25,2026-03-02T09:34:17.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,04.BLESSER,1,1,1,8.5
2023-01-01,2026-03-02T07:48:19.000Z,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,14,57,5,1,3.1,2026-03-02T07:48:19.000Z,2023-01-01,Sun,Jan,07:03:00,1,Weekdays,01.Rush Hour,02.MEDIUM.SPENDER,1,1,1,3.1
2023-01-01,2026-03-02T11:03:25.000Z,Lower Manhattan,Tea,Serenity Green Tea Lg,Brewed Green tea,109,47,5,2,3,2026-03-02T11:03:25.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T12:46:55.000Z,Astoria,Bakery,Croissant,Pastry,195,75,3,1,3.5,2026-03-02T12:46:55.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-01,2026-03-02T10:30:07.000Z,Lower Manhattan,Bakery,Cranberry Scone,Scone,95,70,5,1,3.25,2026-03-02T10:30:07.000Z,2023-01-01,Sun,Jan,10:03:00,1,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.25
2023-01-01,2026-03-02T16:08:59.000Z,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea,376,42,3,2,2.5,2026-03-02T16:08:59.000Z,2023-01-01,Sun,Jan,16:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T10:24:19.000Z,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,89,54,8,1,2.5,2026-03-02T10:24:19.000Z,2023-01-01,Sun,Jan,10:03:00,1,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,2.5
2023-01-01,2026-03-02T10:25:22.000Z,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,90,56,8,2,2.55,2026-03-02T10:25:22.000Z,2023-01-01,Sun,Jan,10:03:00,1,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,5.1
2023-01-01,2026-03-02T12:38:28.000Z,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea,186,49,8,2,3,2026-03-02T12:38:28.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T15:55:50.000Z,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee,367,31,3,2,2.2,2026-03-02T15:55:50.000Z,2023-01-01,Sun,Jan,15:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,4.4
2023-01-01,2026-03-02T16:58:42.000Z,Astoria,Bakery,Hazelnut Biscotti,Biscotti,412,69,3,1,3.25,2026-03-02T16:58:42.000Z,2023-01-01,Sun,Jan,16:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.25
